Head,Name,Manufacturer,Model,Mode,Universe,Address,X Pos(MagicQ),Y Pos(MagicQ),Z Pos(MagicQ),X Rot(MagicQ),Y Rot(MagicQ),Z Rot(MagicQ),X Pos(Unity),Y Pos(Unity),Z Pos(Unity),X Rot(Unity),Y Rot(Unity),Z Rot(Unity)
134,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
186,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
238,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
290,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
342,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
394,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
446,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
498,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
31,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-6.9m,8.74m,1.34m,-179.98°,90°,0°,-6.895,8.743,-1.344,270.02,270,0
83,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
135,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
187,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
239,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
291,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
343,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
395,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
447,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
499,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
32,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-6.9m,8.74m,1.34m,-179.98°,90°,0°,-6.895,8.743,-1.344,270.02,270,0
84,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
136,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
188,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
240,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
292,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
344,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
396,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
448,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
500,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
38,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-6.9m,8.74m,1.34m,-179.98°,90°,0°,-6.895,8.743,-1.344,270.02,270,0
90,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
142,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
194,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
246,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
298,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
350,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
402,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
454,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
506,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
39,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-6.9m,8.74m,1.34m,-179.98°,90°,0°,-6.895,8.743,-1.344,270.02,270,0
91,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
143,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
195,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
247,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
299,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
351,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
403,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
455,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
507,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
40,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-6.9m,8.74m,1.34m,-179.98°,90°,0°,-6.895,8.743,-1.344,270.02,270,0
92,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
144,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
196,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
248,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
300,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
352,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
404,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
456,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
508,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
42,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-6.9m,8.74m,1.27m,-179.98°,90°,0°,-6.895,8.744,-1.269,270.02,270,0
94,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.27m,-179.98°,90°,0°,-5.436,8.744,-1.269,270.02,270,0
146,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.27m,-179.98°,90°,0°,-3.799,8.744,-1.269,270.02,270,0
198,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.27m,-179.98°,90°,0°,-2.355,8.744,-1.269,270.02,270,0
250,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.27m,-179.98°,90°,0°,-0.747,8.744,-1.269,270.02,270,0
302,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.27m,-179.98°,90°,0°,0.75,8.744,-1.269,270.02,270,0
354,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.27m,-179.98°,90°,0°,2.34,8.744,-1.269,270.02,270,0
406,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.27m,-179.98°,90°,0°,3.831,8.744,-1.269,270.02,270,0
458,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.27m,-179.98°,90°,0°,5.43,8.744,-1.269,270.02,270,0
510,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.27m,-179.98°,90°,0°,6.91,8.744,-1.269,270.02,270,0
43,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-6.9m,8.74m,1.31m,-179.98°,90°,0°,-6.895,8.743,-1.314,270.02,270,0
95,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.31m,-179.98°,90°,0°,-5.436,8.743,-1.314,270.02,270,0
147,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.31m,-179.98°,90°,0°,-3.799,8.743,-1.314,270.02,270,0
199,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.31m,-179.98°,90°,0°,-2.355,8.743,-1.314,270.02,270,0
251,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.31m,-179.98°,90°,0°,-0.747,8.743,-1.314,270.02,270,0
303,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.31m,-179.98°,90°,0°,0.75,8.743,-1.314,270.02,270,0
355,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.31m,-179.98°,90°,0°,2.34,8.743,-1.314,270.02,270,0
407,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.31m,-179.98°,90°,0°,3.831,8.743,-1.314,270.02,270,0
459,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.31m,-179.98°,90°,0°,5.43,8.743,-1.314,270.02,270,0
511,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.31m,-179.98°,90°,0°,6.91,8.743,-1.314,270.02,270,0
44,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-6.9m,8.74m,1.34m,-179.98°,90°,0°,-6.895,8.743,-1.344,270.02,270,0
96,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
148,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
200,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
252,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
304,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
356,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
408,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
460,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
512,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
45,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-6.9m,8.74m,1.34m,-179.98°,90°,0°,-6.895,8.743,-1.344,270.02,270,0
97,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
149,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
201,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
253,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
305,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
357,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
409,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
461,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
513,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
57,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
58,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
59,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
60,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
61,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
62,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
63,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
64,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
109,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
110,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
111,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
112,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
113,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
114,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
115,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
116,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
161,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
162,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
163,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
164,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
165,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
166,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
167,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
168,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
213,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
214,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
215,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
216,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
217,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
218,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
219,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
220,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
265,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
266,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
267,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
268,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
269,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
270,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
271,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
272,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
3,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-6.9m,8.74m,1.34m,-179.98°,90°,0°,-6.895,8.743,-1.344,270.02,270,0
55,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
107,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
159,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
211,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
263,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
315,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
367,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
419,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
471,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
317,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
318,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
319,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
320,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
321,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
322,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
323,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
324,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
369,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
370,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
371,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
372,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
373,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
374,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
375,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
376,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
421,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
422,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
423,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
424,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
